date,product_id,product_name,category,region,warehouse_location,selling_price,discount_percentage,competitor_pricing,promotion_active,marketing_spend,units_sold,previous_month_sales,current_inventory_level,units_ordered,safety_stock,lead_time,supplier_reliability,weather_condition,season,festival_holiday,epidemic_pandemic,inflation_rate,fuel_price_index,economic_condition,month,quarter,weekday,year,forecasted_demand
2024-04-06,PRD-3454,Product 3454,Clothing,East,WH-Beta,434.4541064311585,27.209157448840088,397.77220373003996,1,613.028394097091,80,66.27086826513714,945,336,50,4,0.8456979626819738,Snowy,Spring,0,0.0,5.862166309583098,4.469629325615236,Average,4,2,5,2024,250
2024-04-07,PRD-9996,Product 9996,Grocery,North,WH-Beta,227.6501344815371,0.400407033689143,221.89671679255758,0,33.62007743982053,560,522.318162017041,700,86,120,5,0.8626474322570047,Snowy,Autumn,0,0.0,2.4748449046148195,3.3687905521405828,Poor,4,2,6,2024,317
2024-04-08,PRD-3731,Product 3731,Grocery,West,WH-Beta,77.15587338579617,4.754682385536474,80.06877789793528,0,24.439937102062046,819,806.1391503747598,596,297,184,19,0.9298864412769476,Cloudy,Summer,0,0.0,4.870040804735441,4.29573957765472,Poor,4,2,0,2024,498
2024-04-09,PRD-9154,Product 9154,Clothing,North,WH-Gamma,432.48359742774966,2.710587210299653,447.2741438624409,0,4.464053813957469,922,1089.98135399517,1496,292,79,13,0.8179820972976968,Cloudy,Spring,0,0.0,5.668667019174884,2.910168449332609,Poor,4,2,1,2024,509
2024-04-10,PRD-6056,Product 6056,Electronics,North,WH-Alpha,409.88525292798806,36.273901700774346,382.0291571041632,0,19.37208086776174,456,421.9660909264596,443,91,80,2,0.8319881129386637,Cloudy,Autumn,0,0.0,1.9111618988224621,2.735808734021586,Average,4,2,2,2024,436
2024-04-11,PRD-9110,Product 9110,Grocery,East,WH-Beta,492.11411830961015,4.052978193880158,443.6688268118213,0,4.723305896911656,99,114.93716015253861,1308,207,86,4,0.8604879747801493,Rainy,Spring,0,0.0,3.3631062382014236,3.9050401018248726,Poor,4,2,3,2024,136
2024-04-12,PRD-4840,Product 4840,Furniture,East,WH-Gamma,455.7744064892151,35.8226490779395,478.834915784379,0,9.53752015616906,439,391.3875132346061,1403,203,176,5,0.8183161299224921,Snowy,Autumn,0,0.0,5.637343950924747,3.2428166617252714,Good,4,2,4,2024,321
2024-04-13,PRD-2028,Product 2028,Clothing,East,WH-Gamma,427.3772659436654,12.481235220529168,393.73140657593217,1,156.08960153673587,228,199.81636347564356,1785,185,98,7,0.9743644237303468,Rainy,Spring,0,0.0,2.4125437421467355,3.1353752054942032,Poor,4,2,5,2024,199
2024-04-14,PRD-8385,Product 8385,Clothing,South,WH-Delta,35.76145492739154,43.88564803484697,32.77429447469,0,9.065654074233109,116,116.88138917845245,374,84,90,18,0.9553755899902756,Rainy,Summer,0,0.0,5.701923077045288,3.842561155995316,Average,4,2,6,2024,295
2024-04-15,PRD-1502,Product 1502,Grocery,South,WH-Gamma,61.163531054077836,40.65749941819071,55.080221140614086,0,16.522367699918046,485,518.4672056436967,200,314,86,9,0.8364921085233634,Sunny,Winter,0,0.0,3.872364319895003,3.1669680835389764,Good,4,2,0,2024,492
2024-04-16,PRD-7910,Product 7910,Electronics,North,WH-Alpha,288.8017652090202,47.89151087376383,284.9087940017428,0,26.91092168661473,925,756.4029327968442,1619,151,147,19,0.7000584587011951,Cloudy,Summer,0,0.0,1.9495188714190006,3.6451163444970427,Good,4,2,1,2024,668
2024-04-17,PRD-7938,Product 7938,Furniture,East,WH-Beta,270.42483067809223,44.18810077290159,270.60135864778283,1,568.60787048991,463,411.34139820674454,1709,155,130,17,0.9702803486587842,Sunny,Autumn,0,0.0,3.5244479253998175,3.0989102125226085,Good,4,2,2,2024,498
2024-04-18,PRD-5488,Product 5488,Electronics,North,WH-Gamma,234.40197509987237,46.66647095581736,240.8557199633663,1,974.3486951158932,913,896.8156750062808,928,292,35,7,0.7373009720318395,Sunny,Spring,0,0.0,2.968175379601798,4.067515176422503,Average,4,2,3,2024,830
2024-04-19,PRD-1206,Product 1206,Toys,West,WH-Alpha,204.42676945314628,42.937119825665384,196.08876740958462,0,35.28017706821708,617,575.2918701206492,1105,20,64,9,0.7733537245582138,Rainy,Summer,1,0.0,2.7699187224831374,3.1247766809906308,Average,4,2,4,2024,555
2024-04-20,PRD-6134,Product 6134,Toys,West,WH-Gamma,221.29313758352114,34.66909503074277,230.60624672639176,1,696.370194330024,924,1002.5847509271398,321,160,53,5,0.7457083853096195,Rainy,Spring,0,0.0,3.936640090351577,3.56998828899244,Good,4,2,5,2024,753
2024-04-21,PRD-6977,Product 6977,Grocery,East,WH-Gamma,288.95598772604967,8.512957606271797,269.84627977554663,1,741.7355853582453,553,555.4687238443393,885,385,63,10,0.7539446709943071,Snowy,Summer,0,0.0,3.676167108383415,2.5463521673940237,Average,4,2,6,2024,509
2024-04-22,PRD-8721,Product 8721,Grocery,East,WH-Gamma,11.01749362403979,13.585375942704648,11.749033282717368,0,31.02343730257387,135,116.65939170261062,1895,484,136,9,0.9408632613669504,Sunny,Autumn,0,0.0,3.668852218290414,4.083461566716785,Good,4,2,0,2024,285
2024-04-23,PRD-8035,Product 8035,Grocery,West,WH-Gamma,137.74729932509757,10.636348306513653,139.72668197823364,0,22.98970066374306,156,180.61463966926163,1709,338,144,2,0.8738504324997772,Cloudy,Winter,0,0.0,1.8966377899640188,3.740675549643952,Average,4,2,1,2024,237
2024-04-24,PRD-2484,Product 2484,Toys,East,WH-Gamma,263.9570631374684,30.17928938291028,268.3857254183498,1,443.8019961247263,289,265.05989608587635,1997,155,122,5,0.9868285489376045,Sunny,Summer,0,0.0,5.110431814622115,2.8844741339857913,Average,4,2,2,2024,398
2024-04-25,PRD-8858,Product 8858,Electronics,South,WH-Alpha,363.88588835008665,25.180996898680068,342.76416207448153,0,15.177045399864946,33,36.05093063833039,417,142,139,11,0.7694360536971149,Snowy,Spring,0,0.0,3.666476919101078,2.93074675218205,Poor,4,2,3,2024,165
2024-04-26,PRD-1863,Product 1863,Electronics,South,WH-Beta,95.3367792737442,43.35399985792118,87.21615924123066,0,31.047304368787753,961,1068.5996254881195,1565,256,189,9,0.8456904724393701,Sunny,Spring,0,0.0,5.1940762291584335,3.024985837009644,Good,4,2,4,2024,787
2024-04-27,PRD-3790,Product 3790,Grocery,East,WH-Beta,277.9717751558421,47.63364332495378,276.0106733345146,0,21.30281621822865,730,865.2420484747819,1389,106,54,4,0.9932285107247409,Sunny,Spring,0,0.0,5.210675886979276,3.653060209191124,Poor,4,2,5,2024,642
2024-04-28,PRD-8408,Product 8408,Furniture,West,WH-Beta,360.08524510403305,20.242994480907218,368.4112767130168,0,44.469327837452596,129,128.92298527264364,639,283,145,13,0.9479330542824309,Sunny,Autumn,0,0.0,2.9271089618161943,3.596632666186046,Good,4,2,6,2024,218
2024-04-29,PRD-9755,Product 9755,Electronics,North,WH-Beta,227.8675523778133,25.317527664040618,209.41239791951543,1,294.6382623762856,795,831.8356939176894,637,49,94,10,0.9185847037361473,Snowy,Autumn,0,0.0,1.5195583671342556,3.0477274392837788,Average,4,2,0,2024,653
2024-04-30,PRD-6116,Product 6116,Toys,East,WH-Alpha,23.269755498325015,48.57581784020696,25.366520911492373,0,3.6536326126636154,661,617.3412919959887,621,34,103,4,0.7566925604112376,Sunny,Winter,1,0.0,5.600605548561533,3.8881245839540073,Average,4,2,1,2024,583
2024-05-01,PRD-7019,Product 7019,Clothing,East,WH-Delta,230.14139764816198,13.811947081157177,252.25404411100715,0,29.467428825274222,306,327.8091455136369,1670,223,177,5,0.9308216202729148,Rainy,Spring,0,0.0,4.9231261188880815,4.278082331867463,Average,5,2,2,2024,294
2024-05-02,PRD-2757,Product 2757,Clothing,North,WH-Delta,155.25799499463503,39.61953876794068,156.66949807177906,1,708.8844660528382,864,851.3453327154001,1441,155,72,7,0.8042695367787753,Sunny,Winter,0,0.0,1.9826338057056199,2.587030955307077,Poor,5,2,3,2024,647
2024-05-03,PRD-8574,Product 8574,Clothing,East,WH-Alpha,465.52830777365085,11.261995116762314,507.43229422076,0,18.236951471989432,953,929.2330814329497,129,392,77,10,0.8591610691140272,Rainy,Spring,0,0.0,4.657771653013956,3.334393275645363,Average,5,2,4,2024,516
2024-05-04,PRD-7374,Product 7374,Furniture,North,WH-Alpha,71.0605589823804,34.073005771263595,66.50479886198666,0,32.385566743408255,91,103.93901805982622,1959,407,175,3,0.8827483639118621,Sunny,Summer,0,0.0,1.5901047090099627,3.6870402370896196,Poor,5,2,5,2024,219
2024-05-05,PRD-7892,Product 7892,Grocery,West,WH-Gamma,329.71321819854376,12.680781381928208,298.41820356256,1,945.2041568270732,457,374.77086459156027,1245,190,162,3,0.8828091134572762,Rainy,Summer,0,0.0,1.6249158114931432,3.672870407073999,Good,5,2,6,2024,480
2024-05-06,PRD-2678,Product 2678,Toys,South,WH-Gamma,35.832685503905566,44.18666944156934,32.53184685029813,0,27.923596083634415,921,1061.7149584132603,307,387,185,19,0.9179570415740549,Sunny,Summer,1,0.0,3.8662045781902914,2.5390706939790215,Good,5,2,0,2024,843
2024-05-07,PRD-4242,Product 4242,Furniture,West,WH-Gamma,228.62351452822128,28.07389718683384,232.62499665054705,0,39.33960504313266,729,831.6635647108072,328,183,69,4,0.8985106277926617,Cloudy,Spring,0,0.0,1.9321684315635599,2.92113213169721,Average,5,2,1,2024,547
2024-05-08,PRD-5636,Product 5636,Toys,South,WH-Beta,281.4499487378395,9.29668204371923,256.7747748507352,0,43.35157993883419,928,930.3631533221362,553,236,160,4,0.7205112637931769,Rainy,Summer,1,0.0,5.839514351182135,2.6236614426242433,Good,5,2,2,2024,583
2024-05-09,PRD-2059,Product 2059,Toys,North,WH-Gamma,155.9979163452641,11.218458784924302,170.30434818803056,0,5.255956492619834,479,477.12286686579836,1806,296,130,19,0.8372041077847321,Cloudy,Spring,0,0.0,5.522240519926181,3.637930145099868,Poor,5,2,3,2024,317
2024-05-10,PRD-7668,Product 7668,Grocery,South,WH-Delta,232.98706140498837,24.692459785405013,216.30207560261096,1,252.4342619247348,432,408.12031319653266,607,322,182,7,0.8992064820159937,Rainy,Winter,0,0.0,4.424154140615482,3.790779775338934,Average,5,2,4,2024,397
2024-05-11,PRD-4157,Product 4157,Clothing,West,WH-Beta,90.14135931979182,48.08010127874394,86.62084897848399,0,31.98222209679351,554,663.5089122366724,540,303,130,2,0.7887978946497186,Sunny,Autumn,0,0.0,1.7866903687724098,2.819484326846955,Average,5,2,5,2024,574
2024-05-12,PRD-6915,Product 6915,Grocery,South,WH-Gamma,159.02068623933772,38.48210819418272,169.27808667897378,0,1.7361434046826107,33,27.867435192350705,1658,341,171,16,0.7939170061649169,Snowy,Summer,0,0.0,2.9617586601317933,3.1660222386841452,Average,5,2,6,2024,259
2024-05-13,PRD-3693,Product 3693,Furniture,North,WH-Beta,314.3420992059995,24.415482141292255,296.6597477545074,0,34.53076000754135,70,72.52602659760099,615,487,139,12,0.7373702643263846,Sunny,Spring,0,0.0,3.1727534905771977,3.159607486752042,Average,5,2,0,2024,185
2024-05-14,PRD-4627,Product 4627,Furniture,South,WH-Delta,157.882027371966,16.885957228110854,149.76589519641917,0,26.401694140191356,832,892.4636331894123,1912,57,84,11,0.8255844957924565,Snowy,Spring,0,0.0,3.6639592612291483,4.139604663179567,Good,5,2,1,2024,527
2024-05-15,PRD-6450,Product 6450,Furniture,East,WH-Gamma,450.8741084203471,27.46342466742213,463.7067931328483,1,955.6407280278685,710,833.3497223336122,1806,38,125,5,0.9960491302918524,Cloudy,Winter,1,0.0,2.260062933029035,2.889318809058267,Average,5,2,2,2024,694
2024-05-16,PRD-2663,Product 2663,Grocery,West,WH-Delta,317.919409244085,37.418041671430984,303.6820935502798,1,1008.6737444077877,93,103.42357008307152,1966,240,110,15,0.7855958083864112,Snowy,Winter,0,0.0,4.098802392587382,3.5966282426513168,Average,5,2,3,2024,380
2024-05-17,PRD-6592,Product 6592,Toys,East,WH-Delta,224.9380190336324,39.19642942264,212.22666513771765,1,989.6142962336376,234,247.4640981831608,1410,24,165,3,0.8594310678058295,Snowy,Autumn,0,0.0,3.460967915591505,4.065871025001769,Poor,5,2,4,2024,359
2024-05-18,PRD-8392,Product 8392,Toys,North,WH-Delta,28.99089842154941,16.230439904847234,27.565576638685855,0,49.57075231019017,689,583.393474513421,570,315,45,14,0.9229711758337253,Snowy,Winter,0,0.0,5.762836335267863,4.159156385794096,Good,5,2,5,2024,425
2024-05-19,PRD-2306,Product 2306,Electronics,South,WH-Gamma,254.7786842502889,36.05796341069386,254.302120687805,1,989.7061596116972,195,185.15121431285445,375,495,176,17,0.7040491812652812,Snowy,Autumn,0,0.0,5.712878533313486,3.833132188569466,Average,5,2,6,2024,416
2024-05-20,PRD-7776,Product 7776,Furniture,East,WH-Alpha,384.7403586412937,32.88943900180931,420.6058450807681,0,35.39902506915438,384,328.52607629537056,1245,116,91,13,0.9701318678794897,Cloudy,Autumn,0,0.0,4.044632799029875,3.0990555045237658,Good,5,2,0,2024,316
2024-05-21,PRD-6864,Product 6864,Toys,East,WH-Gamma,140.12322302608268,47.955614599814695,149.43407326270483,1,948.375031776345,81,93.35129253188263,133,341,63,6,0.8159650554174815,Snowy,Winter,0,0.0,4.399572011957408,4.1460931496577125,Good,5,2,1,2024,362
2024-05-22,PRD-8526,Product 8526,Electronics,South,WH-Delta,405.319049127896,46.55451452540074,387.8587365758204,1,732.6074790739344,83,91.28742236471295,1915,369,109,4,0.9607347960132946,Sunny,Autumn,0,0.0,2.120084104981841,3.9843320542002534,Average,5,2,2,2024,446
2024-05-23,PRD-9901,Product 9901,Toys,South,WH-Gamma,133.38531536493193,39.468966280178854,129.74051383057594,0,39.50276528687755,906,999.3313315353157,890,239,152,3,0.7116842976698434,Rainy,Summer,0,0.0,2.504954574780772,3.9089382676585385,Good,5,2,3,2024,682
2024-05-24,PRD-6575,Product 6575,Furniture,West,WH-Delta,413.6357300958922,36.16973444274642,410.69992986145104,0,11.451253964590114,350,371.3159124882962,1597,174,180,18,0.7436990655591027,Rainy,Autumn,1,0.0,5.553219318908593,2.6346707977700143,Average,5,2,4,2024,372
2024-05-25,PRD-6530,Product 6530,Clothing,East,WH-Alpha,51.781487389721924,13.702079485213792,56.74142528523679,0,19.612409066344448,162,162.45642119349878,1554,481,143,12,0.7967588363432677,Sunny,Spring,0,0.0,4.646246653030808,2.5865297613030993,Average,5,2,5,2024,247
2024-05-26,PRD-5413,Product 5413,Furniture,East,WH-Beta,434.43001734582447,42.298262804926665,405.96533444111,0,13.431577580957143,105,90.2987844974669,1617,444,24,2,0.8036385319189836,Cloudy,Spring,0,0.0,2.352435887773849,3.8907305954031592,Good,5,2,6,2024,222
2024-05-27,PRD-4748,Product 4748,Grocery,North,WH-Alpha,254.60136095733193,21.375285185668307,247.34436179525557,1,401.0648209958111,574,534.8979459874799,1491,339,146,9,0.954338266908405,Sunny,Spring,0,0.0,4.065946377329503,4.389589602467861,Average,5,2,0,2024,534
2024-05-28,PRD-1663,Product 1663,Toys,West,WH-Alpha,155.30341891392837,13.612027125302234,162.42955027064517,0,42.70982224027797,454,388.06390791380335,1412,227,132,12,0.7033603346164705,Sunny,Winter,0,0.0,5.7064256272025204,4.0474478561260385,Good,5,2,1,2024,331
2024-05-29,PRD-2998,Product 2998,Toys,North,WH-Beta,139.9054927034229,19.208037897673126,152.8871480493354,0,46.51126513475513,695,757.5258537129514,1874,484,130,9,0.8923335329409039,Snowy,Spring,0,0.0,3.0532699777285663,4.162951132987377,Average,5,2,2,2024,489
2024-05-30,PRD-8994,Product 8994,Grocery,East,WH-Gamma,221.6851738758777,41.79677450082539,206.4188338102508,0,39.438711818771495,119,102.82688973864744,369,486,183,18,0.7393937308535651,Snowy,Winter,0,0.0,2.336191689835884,3.589964561699581,Good,5,2,3,2024,245
2024-05-31,PRD-2495,Product 2495,Grocery,North,WH-Beta,499.534254070786,7.43166077889425,472.29764382553185,1,993.6473410001385,467,504.7548111720708,353,252,96,7,0.9469646952133148,Cloudy,Spring,0,0.0,5.7391137460909425,3.109172288176148,Good,5,2,4,2024,517
2024-06-01,PRD-4304,Product 4304,Clothing,East,WH-Gamma,117.96042278441546,22.807937055991122,111.48898834823115,0,10.271712490734252,837,901.3671044367088,1345,410,32,8,0.9335719797873737,Cloudy,Autumn,0,0.0,3.5756941213144464,3.8554737935337684,Average,6,2,5,2024,596
2024-06-02,PRD-4763,Product 4763,Toys,East,WH-Gamma,60.57615795070981,24.617879726474484,54.77213854058699,0,10.40400784548669,60,59.02330749579093,739,379,172,14,0.8499763082233601,Rainy,Winter,0,0.0,3.377588993982449,3.923941750985385,Poor,6,2,6,2024,114
2024-06-03,PRD-6232,Product 6232,Toys,North,WH-Delta,296.66723267214434,1.83148487994097,302.84477154035017,0,7.58414241833385,386,329.6793041958273,1187,110,77,8,0.7638061676537126,Cloudy,Spring,0,0.0,2.704052399067376,3.850715943388014,Average,6,2,0,2024,241
2024-06-04,PRD-2853,Product 2853,Clothing,North,WH-Delta,249.385808555726,9.787301477408267,257.89999338949036,0,27.33247751516985,774,716.6623357710978,456,240,149,12,0.8903486172896669,Sunny,Autumn,0,0.0,5.512133827262149,4.393418113438641,Good,6,2,1,2024,496
2024-06-05,PRD-7585,Product 7585,Electronics,South,WH-Beta,266.8561728210206,41.33712142879282,272.3281061517993,0,45.998326143182126,82,76.09905397767808,1099,223,107,11,0.7468774952972936,Rainy,Winter,0,0.0,5.305275451003088,3.234358066529113,Good,6,2,2,2024,294
2024-06-06,PRD-2291,Product 2291,Clothing,South,WH-Alpha,336.7983546030364,41.53836942973803,307.9228122386539,1,349.1526538043449,221,238.7140457698671,1310,297,55,9,0.757007137777796,Rainy,Autumn,0,0.0,3.3134567974653932,2.5793150779115672,Average,6,2,3,2024,362
2024-06-07,PRD-4581,Product 4581,Furniture,South,WH-Beta,140.90059423661816,14.620754194212399,128.76144798428342,0,14.36499000183824,441,372.864268624581,1383,51,44,11,0.8880069706676073,Snowy,Autumn,0,0.0,1.6377597595368547,4.316888705514819,Average,6,2,4,2024,274
2024-06-08,PRD-8554,Product 8554,Toys,East,WH-Gamma,456.22584773810536,43.744861729896314,429.800019799651,0,34.865727014836466,733,829.4829270705578,733,220,53,12,0.9973685338265873,Snowy,Autumn,0,0.0,3.509931437277628,2.820998237708163,Good,6,2,5,2024,573
2024-06-09,PRD-8280,Product 8280,Grocery,North,WH-Delta,223.4793123999223,38.58914695341739,214.10634491230243,0,29.85490078051889,772,852.5990512094103,282,488,159,18,0.9673182511757639,Rainy,Winter,0,0.0,2.31386107461024,3.894636678774865,Average,6,2,6,2024,582
2024-06-10,PRD-2636,Product 2636,Furniture,West,WH-Beta,73.25223561980627,20.89537418977047,77.45022829942297,0,24.446805843815554,177,154.7905298067386,1071,303,38,12,0.8779322073051031,Snowy,Winter,0,0.0,2.1423033156699653,4.246408879545369,Good,6,2,0,2024,215
2024-06-11,PRD-4696,Product 4696,Toys,East,WH-Beta,373.7263907996327,37.42031722025189,348.2674214690572,0,33.288432190602066,784,852.7299501258597,598,287,133,17,0.861561030630227,Snowy,Summer,0,0.0,3.268921253529406,3.1202827960292705,Good,6,2,1,2024,575
2024-06-12,PRD-1698,Product 1698,Clothing,West,WH-Delta,325.12113278274666,48.06673155974031,295.47608177288555,0,18.56815094900345,340,362.9177926796238,1338,151,125,6,0.9995154640024326,Snowy,Summer,0,0.0,1.9458462180508223,4.160830481709853,Average,6,2,2,2024,429
2024-06-13,PRD-5737,Product 5737,Furniture,North,WH-Delta,164.7142672171782,22.94848590326744,161.221913220596,0,47.22423875467248,990,1088.2558368439268,1086,386,56,11,0.8642191442901681,Rainy,Summer,0,0.0,5.808590281192492,3.1641162525428883,Good,6,2,3,2024,670
2024-06-14,PRD-1854,Product 1854,Toys,East,WH-Delta,314.54417477668375,11.921358947674182,309.28450360716795,0,35.27244338531685,751,657.5541380567878,545,117,126,6,0.8260349565878331,Rainy,Summer,0,0.0,1.7139263180157682,4.088515856472499,Good,6,2,4,2024,458
2024-06-15,PRD-9164,Product 9164,Electronics,West,WH-Gamma,117.73235862079866,47.09082500250779,116.57639964760115,0,37.71005459962224,760,655.9074579355665,1389,410,148,10,0.9728666607326024,Rainy,Winter,0,0.0,3.306163323294272,2.6396597259474515,Good,6,2,5,2024,617
2024-06-16,PRD-6855,Product 6855,Electronics,West,WH-Delta,227.97128607685949,30.18721442816282,242.87621034784175,1,917.0195057014324,796,712.0965011178049,667,456,79,4,0.7702552887607864,Sunny,Summer,0,0.0,2.232162159142627,3.8104859973418552,Average,6,2,6,2024,727
2024-06-17,PRD-8392,Product 8392,Grocery,South,WH-Alpha,450.7121358619894,5.263258124021264,414.475368248295,0,8.429100174880972,503,476.0133866735739,1711,423,86,4,0.7292577970890427,Rainy,Spring,1,0.0,4.599650946879402,3.854276161157592,Good,6,2,0,2024,419
